id,cod_mnz,lat,lon,taxonomy,n_piso,estrato,number,area_construida,val_fisico_millones_COP,ocupacion,fid,OBJECTID,codigo,nombre,limitecomunacorregimientoid,Shape_Length,Shape_Area,tipo_construccion,area_number
24357,5.00110000000007e+20,6.276454,-75.592667,CR/PRM/ND/H:2,2,3,1,180.58,446.036873726667,2,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,180.58
24358,5.00110000000007e+20,6.276371,-75.592409,CR/PRM/ND/H:2,2,4,4,715.9,2348.8004218359,8,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,178.975
24359,5.00110000000007e+20,6.275904,-75.593174,CR/PRM/ND/H:3,3,4,2,30221.04,99152.3837132554,243,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,15110.52
24360,5.00110000000007e+20,6.276149,-75.592667,MA/MNR/ND/H:1,1,4,1,56.44,146.661071326978,1,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,56.44
24361,5.00110000000007e+20,6.276439,-75.592376,MA/MNR/ND/H:2,2,4,38,16370.9,41693.6939423327,193,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,430.81315789473683
24455,5.00110000000007e+20,6.277285,-75.595329,CR/PRM/ND/H:1,1,3,2,501.77,979.750022863461,17,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,250.885
24456,5.00110000000007e+20,6.277181,-75.595467,CR/PRM/ND/H:2,2,3,1,496.02,1225.18113914,8,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,496.02
24457,5.00110000000007e+20,6.277026,-75.595634,CR/PRM/ND/H:3,3,1,1,469.74,832.270939803458,5,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,469.74
24458,5.00110000000007e+20,6.27711,-75.595383,CR/PRM/ND/H:3,3,3,3,2274.69,5618.53813433,25,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,758.23
24459,5.00110000000007e+20,6.276402,-75.593887,CR/PRM/ND/H:5,5,4,1,23797.45,70979.2640998436,156,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,23797.45
24460,5.00110000000007e+20,6.277919,-75.594432,MA/MNR/ND/H:1,1,3,3,351.99,559.505223750542,13,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,117.33
24461,5.00110000000007e+20,6.276585,-75.593185,MA/MNR/ND/H:1,1,4,1,216.24,561.906273276855,7,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,216.24
24462,5.00110000000007e+20,6.277419,-75.595023,MA/MNR/ND/H:2,2,3,5,3538.26,5024.95262719555,58,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,707.652
24463,5.00110000000007e+20,6.276777,-75.593506,MA/MNR/ND/H:2,2,4,1,6973.78,17760.9446604134,114,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,6973.78
24464,5.00110000000007e+20,6.27697,-75.595422,MA/MNR/ND/H:3,3,3,6,4600.71,6533.81882661671,50,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,766.785
24465,5.00110000000007e+20,6.276902,-75.595551,MA/MNR/ND/H:4,4,3,1,1964.16,2482.53625854372,16,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,1964.16
24466,5.00110000000007e+20,6.276861,-75.594055,MA/MPC/ND/H:5,5,3,1,171412.79,324206.395235085,1120,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,171412.79
24471,5.00110000000007e+20,6.278272,-75.593773,CR/PRM/ND/H:4,4,3,1,2247.12,5221.36213889539,12,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,2247.12
24474,5.00110000000007e+20,6.278334,-75.593819,MA/MNR/ND/H:2,2,3,2,515.24,731.731583217806,5,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,257.62
24476,5.00110000000007e+20,6.278594,-75.594131,CR/PRM/ND/H:1,1,3,1,178.75,349.025084375,7,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,178.75
24477,5.00110000000007e+20,6.278578,-75.594055,MA/MNR/ND/H:1,1,2,2,238.5,379.107349255673,9,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,119.25
24479,5.00110000000007e+20,6.278774,-75.594226,MA/MNR/ND/H:2,2,3,9,4234.54,6013.79290893395,78,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,470.50444444444446
24480,5.00110000000007e+20,6.278765,-75.594067,MA/MNR/ND/H:3,3,3,4,5965.68,8472.31672884637,73,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,1491.42
24482,5.00110000000007e+20,6.279721,-75.594383,CR/PRM/ND/H:1,1,2,2,205.13,400.534352771154,6,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,102.565
24485,5.00110000000007e+20,6.279423,-75.594894,CR/PRM/ND/H:3,3,3,1,601.35,1485.34873195,6,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,601.35
24486,5.00110000000007e+20,6.27943,-75.594269,CR/PRM/ND/H:5,5,3,1,22095.5,49614.9163743782,138,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,22095.5
24487,5.00110000000007e+20,6.279572,-75.594543,MA/MNR/ND/H:1,1,2,3,877.58,1394.95609039746,28,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,292.5266666666667
24489,5.00110000000007e+20,6.279504,-75.594444,MA/MNR/ND/H:2,2,2,4,1588.52,2255.97829084145,25,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,397.13
24490,5.00110000000007e+20,6.279447,-75.594212,MA/MNR/ND/H:2,2,3,13,5494.88,7803.697775778,88,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,422.68307692307695
24491,5.00110000000007e+20,6.279523,-75.594487,MA/MNR/ND/H:3,3,2,5,4621.8,6563.77034258997,48,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,924.36
24493,5.00110000000007e+20,6.279478,-75.594635,MA/MNR/ND/H:4,4,2,1,2364.36,2988.35605462408,18,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,2364.36
24496,5.00110000000007e+20,6.279657,-75.594765,MA/MR/ND/H:5,5,3,1,1347.9,2549.38852659344,8,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería confinada,1347.9
24497,5.00110000000007e+20,6.279221,-75.595146,CR/PRM/ND/H:2,2,3,1,224.66,554.915516953333,4,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,224.66
24498,5.00110000000007e+20,6.279098,-75.594928,CR/PRM/ND/H:3,3,3,5,4661.1,11513.0273127,51,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,932.22
24499,5.00110000000007e+20,6.279021,-75.59486,MA/MNR/ND/H:1,1,3,2,191.71,304.732368661656,6,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,95.855
24500,5.00110000000007e+20,6.278968,-75.595093,MA/MNR/ND/H:1,1,4,1,32.88,85.4396886114641,1,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,32.88
24501,5.00110000000007e+20,6.279153,-75.595078,MA/MNR/ND/H:2,2,2,1,275.72,391.570980756179,5,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,275.72
24502,5.00110000000007e+20,6.279058,-75.594812,MA/MNR/ND/H:2,2,3,8,2988.64,4244.39538635988,49,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,373.58
24503,5.00110000000007e+20,6.279256,-75.595108,MA/MNR/ND/H:3,3,2,1,881.82,1252.33977314092,10,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,881.82
24504,5.00110000000007e+20,6.278996,-75.594812,MA/MNR/ND/H:3,3,3,8,5128.71,7283.67185809525,57,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,641.08875
24505,5.00110000000007e+20,6.278789,-75.595497,CR/PRM/ND/H:1,1,3,3,309.79,604.892200775,9,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,103.26333333333334
24506,5.00110000000007e+20,6.278603,-75.595572,CR/PRM/ND/H:2,2,3,5,1176.84,2906.82265188,16,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,235.368
24507,5.00110000000007e+20,6.278452,-75.595455,CR/PRM/ND/H:3,3,3,2,1904.97,4705.32098429,18,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,952.485
24508,5.00110000000007e+20,6.278533,-75.595634,MA/MNR/ND/H:1,1,2,1,80.06,127.259263653707,2,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,80.06
24509,5.00110000000007e+20,6.278664,-75.595294,MA/MNR/ND/H:1,1,3,12,1458.25,2317.95929581587,41,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,121.52083333333333
24510,5.00110000000007e+20,6.278672,-75.595484,MA/MNR/ND/H:2,2,3,21,7747.52,11002.8434818951,106,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,368.92952380952386
24511,5.00110000000007e+20,6.278655,-75.595566,MA/MNR/ND/H:3,3,3,13,10259.16,14569.8148227715,94,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,789.1661538461539
24512,5.00110000000007e+20,6.280027,-75.59436,CR/PRM/ND/H:2,2,3,1,116.8,288.498764266667,2,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,116.8
24513,5.00110000000007e+20,6.280086,-75.594299,CR/PRM/ND/H:3,3,3,1,788.4,1947.3666588,10,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,788.4
24515,5.00110000000007e+20,6.279828,-75.594559,MA/MNR/ND/H:2,2,2,1,304.78,432.841301011418,6,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,304.78
24516,5.00110000000007e+20,6.279945,-75.594404,MA/MNR/ND/H:2,2,3,3,468.72,665.66498658072,9,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,156.24
24517,5.00110000000007e+20,6.279865,-75.594521,MA/MNR/ND/H:3,3,2,1,408.27,579.815335533603,5,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,408.27
24518,5.00110000000007e+20,6.27986,-75.594524,MA/MNR/ND/H:3,3,3,4,2143.68,3044.40330780286,27,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,535.92
24519,5.00110000000007e+20,6.279888,-75.59449,MA/MNR/ND/H:4,4,2,1,578.16,730.746559974563,5,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,578.16
24520,5.00110000000007e+20,6.278307,-75.594566,CR/PRM/ND/H:3,3,3,1,293.49,724.92724593,1,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,293.49
24521,5.00110000000007e+20,6.278489,-75.594543,MA/MNR/ND/H:1,1,3,2,300.19,477.166604499205,2,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,150.095
24522,5.00110000000007e+20,6.2786,-75.594604,MA/MNR/ND/H:2,2,3,2,639.6,908.344694950138,2,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,319.8
24523,5.00110000000007e+20,6.278473,-75.594498,MA/MNR/ND/H:3,3,3,2,1423.92,2022.2172889828,18,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,711.96
24524,5.00110000000007e+20,6.278002,-75.595594,CR/PRM/ND/H:1,1,3,4,642.83,1255.18206986731,21,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,160.7075
24525,5.00110000000007e+20,6.27786,-75.5951,CR/PRM/ND/H:2,2,3,1,459.68,1135.42047909333,8,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,459.68
24526,5.00110000000007e+20,6.277917,-75.595406,CR/PRM/ND/H:3,3,3,2,1044.39,2579.66801723,12,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,522.195
24527,5.00110000000007e+20,6.277951,-75.596123,MA/MNR/ND/H:1,1,1,1,126.37,174.857690477959,4,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,126.37
24528,5.00110000000007e+20,6.278238,-75.595476,MA/MNR/ND/H:1,1,3,5,929.71,1477.81926069808,32,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,185.942
24529,5.00110000000007e+20,6.278071,-75.595713,MA/MNR/ND/H:2,2,3,10,18067.28,25658.7209821431,297,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,1806.7279999999998
24530,5.00110000000007e+20,6.278117,-75.59516,MA/MNR/ND/H:3,3,3,6,5588.67,7936.89610119916,61,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,931.445
24672,5.00110000000007e+20,6.280241,-75.59594,CR/PRM/ND/H:1,1,2,1,29.14,56.8984109576923,1,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,29.14
24673,5.00110000000007e+20,6.280321,-75.595562,CR/PRM/ND/H:2,2,2,2,653.36,1613.81466285333,13,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,326.68
24674,5.00110000000007e+20,6.279715,-75.595768,CR/PRM/ND/H:2,2,3,2,568.4,1403.96145213333,12,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,284.2
24675,5.00110000000007e+20,6.280044,-75.59626,CR/PRM/ND/H:4,4,3,1,1267.32,2944.71886942615,13,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,1267.32
24676,5.00110000000007e+20,6.280394,-75.595146,MA/MNR/ND/H:1,1,1,1,215.9,298.740012457003,9,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,215.9
24678,5.00110000000007e+20,6.279843,-75.595654,MA/MNR/ND/H:1,1,3,10,2147.33,3413.28546866744,85,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,214.733
24679,5.00110000000007e+20,6.280334,-75.594885,MA/MNR/ND/H:2,2,2,7,1819.68,2584.26622030467,36,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,259.95428571428573
24680,5.00110000000007e+20,6.279786,-75.595319,MA/MNR/ND/H:2,2,3,16,6960.14,9884.62514870271,137,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,435.00875
24681,5.00110000000007e+20,6.280128,-75.594727,MA/MNR/ND/H:3,3,2,4,2840.46,4033.95367763926,37,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,710.115
24682,5.00110000000007e+20,6.279935,-75.595102,MA/MNR/ND/H:3,3,3,8,22709.64,32251.6901473224,299,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,2838.705
24683,5.00110000000007e+20,6.278896,-75.596054,MA/MNR/ND/H:5,5,3,1,3022.65,5716.97398168088,24,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,3022.65
24685,5.00110000000007e+20,6.279792,-75.596512,MA/MNR/ND/H:1,1,3,2,468.72,745.053235820205,15,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,234.36
24686,5.00110000000007e+20,6.279837,-75.596428,MA/MNR/ND/H:2,2,2,1,512.8,728.26635329961,1,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,512.8
24687,5.00110000000007e+20,6.279856,-75.596357,MA/MNR/ND/H:2,2,3,3,898.46,1275.97150504206,3,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,299.4866666666667
24690,5.00110000000007e+20,6.280992,-75.595428,MA/MC/ND/H:1,1,5,1,353.32,546.754782263765,5,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería confinada,353.32
24691,5.00110000000007e+20,6.281236,-75.595909,MA/MC/ND/H:2,2,3,1,1046.0,1576.8953926727,7,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería confinada,1046.0
24693,5.00110000000007e+20,6.281102,-75.596336,CR/PRM/ND/H:2,2,2,1,239.42,591.373066273333,5,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,239.42
24694,5.00110000000007e+20,6.281684,-75.59687,CR/PRM/ND/H:3,3,3,1,19113.96,47211.93356372,279,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,19113.96
24695,5.00110000000007e+20,6.280493,-75.596263,CR/PRM/ND/H:4,4,3,3,4266.52,9913.59873653385,46,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,1422.1733333333334
24697,5.00110000000007e+20,6.281145,-75.596266,MA/MNR/ND/H:1,1,2,7,677.04,1076.18800729585,30,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,96.72
24699,5.00110000000007e+20,6.281101,-75.59624,MA/MNR/ND/H:2,2,2,6,1700.0,2414.29953316953,38,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,283.3333333333333
24700,5.00110000000007e+20,6.280203,-75.596622,MA/MNR/ND/H:2,2,3,18,5056.8,7181.54698784218,110,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,280.93333333333334
24702,5.00110000000007e+20,6.280458,-75.596349,MA/MNR/ND/H:3,3,3,3,2179.05,3094.63493985475,31,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,726.35
24703,5.00110000000007e+20,6.281059,-75.596375,MA/MNR/ND/H:4,4,2,1,1300.92,1644.25559499465,14,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,1300.92
24705,5.00110000000007e+20,6.283626,-75.597012,CR/PRM/ND/H:2,2,3,2,11007.76,27189.4277169867,238,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Pórticos de concreto,5503.88
24707,5.00110000000007e+20,6.283623,-75.598381,MA/MNR/ND/H:2,2,3,1,16200.9,23008.1325334861,350,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,16200.9
24708,5.00110000000007e+20,6.282937,-75.597084,MA/MNR/ND/H:5,5,3,1,75583.75,142957.448658585,653,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,75583.75
25006,5.00110000000007e+20,6.279826,-75.596695,MA/MNR/ND/H:1,1,3,1,166.33,264.38962432577,6,3,15,0716,Palenque,07,4154.88199150215,382401.188695367,Mampostería no reforzada,166.33
25450,5.00110000000007e+20,6.277019,-75.603874,MA/MNR/ND/H:2,2,1,2,564.92,698.386942679578,2,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,282.46
25453,5.00110000000007e+20,6.276522,-75.604897,CR/PRM/ND/H:2,2,2,2,648.8,1602.55135493333,2,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Pórticos de concreto,324.4
25454,5.00110000000007e+20,6.276575,-75.604652,MA/MNR/ND/H:1,1,2,1,122.43,194.608439284579,1,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,122.43
25455,5.00110000000007e+20,6.276556,-75.604473,MA/MNR/ND/H:2,2,2,4,774.58,1100.0400778838,4,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,193.645
25456,5.00110000000007e+20,6.276626,-75.605118,MA/MNR/ND/H:3,3,2,1,920.01,1306.57630206547,13,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,920.01
25457,5.00110000000007e+20,6.276501,-75.604668,MA/MPC/ND/H:2,2,2,1,202.6,287.727697305969,1,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,202.6
25458,5.00110000000007e+20,6.276643,-75.605209,MA/MPC/ND/H:3,3,2,1,667.26,947.626768531002,1,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,667.26
25500,5.00110000000007e+20,6.277374,-75.604729,CR/PRM/ND/H:3,3,1,1,1265.64,2242.42217450685,22,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Pórticos de concreto,1265.64
25501,5.00110000000007e+20,6.27759,-75.604736,MA/MNR/ND/H:1,1,2,3,258.67,411.1685452074,13,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,86.22333333333334
25502,5.00110000000007e+20,6.2775,-75.604623,MA/MNR/ND/H:2,2,2,5,1056.22,1500.01850172019,28,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,211.244
25503,5.00110000000007e+20,6.277442,-75.604527,MA/MNR/ND/H:3,3,2,2,991.05,1407.46561902804,17,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,495.525
25504,5.00110000000007e+20,6.277403,-75.60495,MA/MPC/ND/H:2,2,2,1,169.5,240.719865218962,4,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,169.5
25505,5.00110000000007e+20,6.276983,-75.60474,MA/MNR/ND/H:1,1,2,2,285.12,453.212106581876,10,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,142.56
25506,5.00110000000007e+20,6.277122,-75.604786,MA/MNR/ND/H:2,2,1,2,1286.66,1590.64388527244,21,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,643.33
25507,5.00110000000007e+20,6.277279,-75.604572,MA/MNR/ND/H:2,2,2,2,474.7,674.157640232693,8,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,237.35
25508,5.00110000000007e+20,6.277316,-75.604851,MA/MNR/ND/H:3,3,1,1,359.52,444.459522821217,4,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,359.52
25509,5.00110000000007e+20,6.277758,-75.605011,CR/PRM/ND/H:2,2,2,1,531.56,1312.96578025333,9,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Pórticos de concreto,531.56
25510,5.00110000000007e+20,6.277751,-75.605113,MA/MNR/ND/H:1,1,2,3,216.48,344.105488330684,6,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,72.16
25511,5.00110000000007e+20,6.277891,-75.605205,MA/MNR/ND/H:2,2,2,5,1470.6,2088.51111381124,24,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,294.12
25512,5.00110000000007e+20,6.27772,-75.605247,MA/MNR/ND/H:3,3,2,2,2265.54,3217.46597904524,24,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,1132.77
25513,5.00110000000007e+20,6.277645,-75.605179,MA/MPC/ND/H:1,1,2,1,57.39,91.2241961164908,2,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,57.39
25514,5.00110000000007e+20,6.278119,-75.606644,CR/PRM/ND/H:1,1,1,1,255.33,357.617290423102,18,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Pórticos de concreto,255.33
25515,5.00110000000007e+20,6.277932,-75.606606,MA/MNR/ND/H:1,1,1,1,58.33,80.7110001232837,4,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,58.33
25516,5.00110000000007e+20,6.277786,-75.606609,MA/MNR/ND/H:2,2,1,2,484.94,599.51101745917,17,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,242.47
25517,5.00110000000007e+20,6.277893,-75.606552,MA/MNR/ND/H:3,3,1,1,153.87,190.223038430409,4,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,153.87
25518,5.00110000000007e+20,6.278873,-75.606987,MA/MNR/ND/H:1,1,1,1,276.76,382.951764,17,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,276.76
25519,5.00110000000007e+20,6.279302,-75.606911,MA/MNR/ND/H:2,2,1,1,975.4,1205.84617979477,29,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,975.4
25520,5.00110000000007e+20,6.279519,-75.60685,MA/MNR/ND/H:3,3,1,1,819.18,1012.71793475936,16,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,819.18
25521,5.00110000000007e+20,6.279426,-75.607025,MA/MNR/ND/H:3,3,2,1,1862.73,2645.4048055417,37,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,1862.73
25522,5.00110000000007e+20,6.27777,-75.607845,MA/MNR/ND/H:1,1,1,2,102.36,141.635144396011,7,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,51.18
25523,5.00110000000007e+20,6.277518,-75.607941,MA/MNR/ND/H:1,1,2,4,233.67,371.429829352508,15,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,58.4175
25524,5.00110000000007e+20,6.278127,-75.608074,MA/MNR/ND/H:2,2,1,2,1826.16,2257.60514629282,58,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,913.08
25525,5.00110000000007e+20,6.27753,-75.607903,MA/MNR/ND/H:2,2,2,1,268.38,381.14688747767,9,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,268.38
25526,5.00110000000007e+20,6.277766,-75.607937,MA/MNR/ND/H:3,3,1,2,881.58,1089.8604420581,19,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,440.79
25527,5.00110000000007e+20,6.277736,-75.60788,MA/MPC/ND/H:1,1,1,1,48.3,66.8325271036277,3,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,48.3
25528,5.00110000000007e+20,6.278433,-75.604996,MA/MNR/ND/H:2,2,2,2,1000.3,1420.60224884087,21,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,500.15
25529,5.00110000000007e+20,6.278638,-75.605453,CR/PRM/ND/H:1,1,2,1,69.95,136.583522528846,1,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Pórticos de concreto,69.95
25530,5.00110000000007e+20,6.278526,-75.605316,MA/MNR/ND/H:1,1,2,3,202.37,321.676957102182,4,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,67.45666666666666
25531,5.00110000000007e+20,6.27864,-75.60553,MA/MNR/ND/H:2,2,2,1,451.76,641.578798296864,4,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,451.76
25532,5.00110000000007e+20,6.278529,-75.605347,MA/MNR/ND/H:3,3,2,2,2913.0,4136.97325889579,18,4,23,0719,Fuente Clara,07,3022.30992663213,236436.989619754,Mampostería no reforzada,1456.5
